ID,POINT_X,POINT_Y,NBR_ACC,ACC_2022,ACC_2023,FATAL_ACC,SEVERE_ACC,SEV3_ACC,SEV4_ACC,NBR_INJ,NBR_KILLED
166,-118.2468045,33.99390411,1,0,0,0,0,0,0,1,0
526,-118.4735612,34.06053162,1,0,0,0,1,0,0,1,0
505,-118.2959322,34.01086426,2,0,0,0,1,1,1,2,0
814,-118.2959322,34.01086426,2,0,0,0,1,1,1,2,0
112,-118.3177521,33.97092438,1,0,0,0,0,1,1,1,0
915,-118.3177521,33.97092438,1,0,0,0,0,1,1,1,0
295,-118.2811776,33.7904892,1,0,0,0,0,0,0,1,0
400,-118.3089068,34.01776505,1,0,0,0,0,0,0,0,0
90,-118.2847606,33.71744537,1,0,0,0,0,0,0,0,0
713,-118.3614422,34.0707283,1,0,0,0,0,0,0,0,0
630,-118.2571527,34.05225372,1,0,0,0,0,1,1,1,0
136,-118.2112988,34.09082413,1,0,0,0,0,0,0,1,0
252,-118.2112988,34.09082413,1,0,0,0,0,0,0,1,0
439,-118.374525,34.23485565,1,0,0,0,0,0,0,0,0
726,-118.374525,34.23485565,1,0,0,0,0,0,0,0,0
488,-118.5134964,34.2636261,1,0,0,0,1,0,0,1,0
650,-118.5171622,34.16205597,1,0,0,0,0,0,0,0,0
762,-118.3601821,34.02545548,1,0,0,0,0,0,0,0,0
46,-118.1987664,34.07222366,1,0,0,0,0,0,0,0,0
662,-118.4696851,34.06962967,1,0,0,0,1,0,0,2,0
631,-118.4696851,34.06962967,1,0,0,0,1,0,0,2,0
324,-118.2591271,34.04832459,1,0,0,0,0,0,0,1,0
782,-118.2827021,33.96971512,1,0,0,0,0,1,1,1,0
118,-118.2827021,33.96971512,1,0,0,0,0,1,1,1,0
695,-118.4850622,34.23562622,1,0,0,0,1,0,0,2,0
855,-118.4850622,34.23562622,1,0,0,0,1,0,0,2,0
134,-118.2299451,34.0262146,1,0,0,0,0,0,0,1,0
518,-118.2299451,34.0262146,1,0,0,0,0,0,0,1,0
345,-118.2840427,33.79080582,1,0,0,0,0,0,0,0,0
420,-118.2825182,33.73420334,1,0,0,0,0,0,0,0,0
747,-118.2825182,33.73420334,1,0,0,0,0,0,0,0,0
112,-118.5573345,34.03879166,1,0,0,0,0,0,0,0,0
207,-118.5885322,34.21997833,1,0,0,0,0,1,1,1,0
390,-118.5885322,34.21997833,1,0,0,0,0,1,1,1,0
458,-118.3938522,34.27355576,1,0,0,0,0,0,0,0,0
773,-118.2565321,33.98080444,1,0,0,0,0,0,0,0,0
977,-118.2565321,33.98080444,1,0,0,0,0,0,0,0,0
925,-118.27051,34.03436661,1,0,0,0,0,0,0,1,0
959,-118.2550576,34.04340744,1,0,0,0,0,0,0,0,0
531,-118.2550576,34.04340744,1,0,0,0,0,0,0,0,0
500,-118.2917821,33.96944428,1,0,0,0,0,1,1,2,0
734,-118.2917821,33.96944428,1,0,0,0,0,1,1,2,0
450,-118.472036,34.14648056,1,0,0,0,0,1,1,1,0
102,-118.3177021,33.98384476,1,0,0,0,0,1,1,1,0
696,-118.2612778,34.01802826,1,0,0,0,0,0,0,0,0
600,-118.2586233,33.97214127,1,0,0,0,0,1,1,1,0
301,-118.2564578,33.99185944,1,0,0,0,0,1,1,1,0
363,-118.2564578,33.99185944,1,0,0,0,0,1,1,1,0
855,-118.2651921,33.97472382,1,0,0,0,0,1,1,1,0
211,-118.2692553,33.96372604,1,0,0,0,0,1,1,1,0
125,-118.2692553,33.96372604,1,0,0,0,0,1,1,1,0
508,-118.1944148,34.0432663,1,0,0,0,0,0,0,0,0
961,-118.2870722,33.96125412,2,1,1,0,0,0,0,1,0
478,-118.2870722,33.96125412,2,1,1,0,0,0,0,1,0
444,-118.1632608,34.08627319,1,0,0,0,0,0,0,0,0
446,-118.1632608,34.08627319,1,0,0,0,0,0,0,0,0
787,-118.5798222,34.24998474,1,0,0,0,1,0,0,1,0
64,-118.3801537,34.1740036,1,0,0,0,0,0,0,3,0
790,-118.2937722,34.12058258,1,0,0,0,0,1,1,1,0
668,-118.2937722,34.12058258,1,0,0,0,0,1,1,1,0
455,-118.2427621,34.04351425,1,0,0,0,0,0,0,4,0
279,-118.2609421,34.014534,1,0,0,0,0,0,0,1,0
491,-118.259709,34.05747986,1,0,0,0,0,0,0,0,0
33,-118.2493605,34.06058502,1,0,0,0,0,1,1,1,0
798,-118.2493605,34.06058502,1,0,0,0,0,1,1,1,0
966,-118.3053828,33.97455978,1,0,0,0,0,0,0,0,0
200,-118.3053828,33.97455978,1,0,0,0,0,0,0,0,0
490,-118.3556375,34.02206421,1,0,0,0,1,0,0,2,0
326,-118.3556375,34.02206421,1,0,0,0,1,0,0,2,0
723,-118.2382897,33.79862595,1,0,0,0,1,0,0,2,0
350,-118.2375872,34.10324097,1,0,0,0,0,1,1,2,0
446,-118.1938327,34.04251099,1,0,0,0,0,0,0,0,0
199,-118.1938327,34.04251099,1,0,0,0,0,0,0,0,0
218,-118.4215049,34.05198669,1,0,0,0,0,0,0,0,0
499,-118.4215049,34.05198669,1,0,0,0,0,0,0,0,0
332,-118.3157721,34.09276581,1,0,0,0,0,1,1,1,0
494,-118.3157721,34.09276581,1,0,0,0,0,1,1,1,0
275,-118.3307876,34.04036713,1,0,0,0,0,0,0,0,0
372,-118.2803422,34.07291412,1,0,0,0,0,0,0,0,0
250,-118.547515,34.03942871,1,0,0,0,0,1,1,2,0
482,-118.547515,34.03942871,1,0,0,0,0,1,1,2,0
942,-118.3589721,34.05749512,1,0,0,0,0,0,0,1,0
62,-118.2624687,33.77996445,1,0,0,0,0,0,0,0,0
314,-118.2624687,33.77996445,1,0,0,0,0,0,0,0,0
533,-118.311205,34.15412082,1,0,0,0,0,0,0,0,0
573,-118.311205,34.15412082,1,0,0,0,0,0,0,0,0
517,-118.4902483,34.27920914,1,0,0,1,0,0,0,0,1
679,-118.4902483,34.27920914,1,0,0,1,0,0,0,0,1
368,-118.4226924,34.28414917,1,0,0,0,0,0,0,0,0
865,-118.4114422,34.28442383,1,0,0,0,0,1,1,2,0
621,-118.2201716,34.01913452,1,0,0,0,1,0,0,1,0
380,-118.2402321,34.09014893,1,0,0,0,0,0,0,0,0
877,-118.2402321,34.09014893,1,0,0,0,0,0,0,0,0
922,-118.2548947,34.0940094,1,0,0,0,0,0,0,0,0
893,-118.2695422,33.94376373,1,0,0,0,0,0,0,2,0
368,-118.2695422,33.94376373,1,0,0,0,0,0,0,2,0
96,-118.2703886,34.05905914,1,0,0,0,0,0,0,0,0
959,-118.2703886,34.05905914,1,0,0,0,0,0,0,0,0
925,-118.2130521,34.03318405,1,0,0,0,0,0,0,0,0
177,-118.4438099,34.05464554,1,0,0,0,0,0,0,0,0
40,-118.4438099,34.05464554,1,0,0,0,0,0,0,0,0
556,-118.2439676,34.04421234,1,0,0,0,0,0,0,0,0
315,-118.5979023,34.21979904,1,0,0,0,0,0,0,0,0
833,-118.5979023,34.21979904,1,0,0,0,0,0,0,0,0
411,-118.2797714,34.09615326,1,0,0,0,0,0,0,0,0
922,-118.2797714,34.09615326,1,0,0,0,0,0,0,0,0
902,-118.4144122,34.2158432,2,1,1,0,1,1,1,4,0
437,-118.4144122,34.2158432,2,1,1,0,1,1,1,4,0
929,-118.2740168,34.00211716,1,0,0,0,0,0,0,0,0
785,-118.2287194,33.94674683,1,1,1,0,0,0,0,1,0
369,-118.3417725,34.10164261,1,1,1,0,0,0,0,0,0
857,-118.2916321,34.05335236,1,1,1,0,0,1,1,1,0
311,-118.255915,34.05345535,1,1,1,0,0,0,0,0,0
63,-118.2582002,34.00181198,1,1,1,0,0,0,0,0,0
481,-118.2582002,34.00181198,1,1,1,0,0,0,0,0,0
800,-118.3065915,34.05644989,1,1,1,0,0,0,0,0,0
25,-118.336163,34.10327148,1,1,1,0,0,0,0,0,0
846,-118.4094522,34.20119476,1,1,1,0,0,1,1,1,0
968,-118.4619649,34.00161743,1,1,1,0,0,0,0,2,0
334,-118.4613674,33.99962235,1,1,1,0,0,0,0,0,0
675,-118.3119567,34.09807587,1,1,1,0,0,1,1,2,0
543,-118.3119567,34.09807587,1,1,1,0,0,1,1,2,0
874,-118.3111687,34.05197525,1,1,1,0,0,0,0,0,0
657,-118.3003621,34.03996658,1,1,1,0,0,0,0,1,0
724,-118.3003621,34.03996658,1,1,1,0,0,0,0,1,0
592,-118.4146206,33.99277496,1,1,1,0,0,0,0,1,0
783,-118.3196681,34.07620621,1,1,1,0,0,1,1,1,0
771,-118.3196681,34.07620621,1,1,1,0,0,1,1,1,0
857,-118.380618,33.95995331,1,1,1,0,1,0,0,1,0
52,-118.3101493,34.05207825,1,1,1,0,0,0,0,1,0
391,-118.3173187,34.0616951,1,1,1,0,0,0,0,0,0
37,-118.3173187,34.0616951,1,1,1,0,0,0,0,0,0
730,-118.3178823,34.07625961,1,1,1,0,0,0,0,0,0
629,-118.3178823,34.07625961,1,1,1,0,0,0,0,0,0
227,-118.3701276,34.07604599,1,1,1,0,0,0,0,0,0
148,-118.2470426,34.061409,1,1,1,0,0,1,1,1,0
855,-118.2779371,33.9746666,1,1,1,0,0,1,1,2,0
984,-118.2779371,33.9746666,1,1,1,0,0,1,1,2,0
662,-118.3375844,34.10477066,1,1,1,0,0,0,0,0,0
167,-118.3003931,34.00189591,1,1,1,0,0,0,0,0,0
500,-118.3003931,34.00189591,1,1,1,0,0,0,0,0,0
2,-118.2456066,34.03032303,1,1,1,0,0,0,0,1,0
896,-118.2456066,34.03032303,1,1,1,0,0,0,0,1,0
923,-118.4535656,34.22267532,1,1,1,0,0,1,1,1,0
620,-118.4535656,34.22267532,1,1,1,0,0,1,1,1,0
295,-118.5023537,34.27927399,1,1,1,0,0,0,0,1,0
33,-118.5023537,34.27927399,1,1,1,0,0,0,0,1,0
814,-118.3637597,34.0585556,1,1,1,0,0,0,0,0,0
580,-118.3806306,34.24892426,1,1,1,0,0,0,0,0,0
951,-118.4509106,34.18984222,1,1,1,0,0,0,0,0,0
707,-118.5185922,34.19749451,1,1,1,0,0,0,0,0,0
713,-118.4626538,34.04084778,1,1,1,0,0,0,0,3,0
955,-118.4626538,34.04084778,1,1,1,0,0,0,0,3,0
510,-118.4477201,34.057724,1,1,1,0,1,0,0,1,0
282,-118.5361212,34.17746353,1,1,1,0,0,0,0,2,0
420,-118.2355259,33.93338013,1,1,1,0,1,0,0,1,0
743,-118.2355259,33.93338013,1,1,1,0,1,0,0,1,0
931,-118.2778384,33.97649765,1,1,1,0,0,0,0,0,0
475,-118.2778384,33.97649765,1,1,1,0,0,0,0,0,0
673,-118.2759378,34.07298279,1,1,1,0,0,0,0,0,0
573,-118.3733522,34.06580353,1,1,1,0,0,1,1,2,0
846,-118.4430243,34.05901337,1,1,1,0,0,0,0,0,0
450,-118.4430243,34.05901337,1,1,1,0,0,0,0,0,0
670,-118.2586621,33.99581528,1,1,1,0,0,1,1,1,0
755,-118.3132749,34.01437759,1,1,1,0,1,0,0,1,0
646,-118.3417725,34.10164261,1,1,1,0,0,0,0,0,0
547,-118.3701276,34.07604599,1,1,1,0,0,0,0,0,0
698,-118.3132749,34.01437759,1,1,1,0,1,0,0,1,0
275,-118.2542022,33.94326401,1,1,1,0,1,0,0,1,0
983,-118.2126278,34.09752274,1,1,1,0,0,0,0,0,0
10,-118.2126278,34.09752274,1,1,1,0,0,0,0,0,0
357,-118.2607584,34.04308701,1,1,1,0,0,0,0,0,0
961,-118.2038207,34.10709763,1,1,1,0,0,0,0,0,0
846,-118.2038207,34.10709763,1,1,1,0,0,0,0,0,0
319,-118.3157121,34.07623673,1,1,1,0,0,0,0,0,0
823,-118.3157121,34.07623673,1,1,1,0,0,0,0,0,0
713,-118.3614422,34.07070541,1,1,1,0,0,0,0,0,0
381,-118.3614422,34.07070541,1,1,1,0,0,0,0,0,0
268,-118.3249678,34.08347321,1,1,1,0,0,0,0,0,0
94,-118.3249678,34.08347321,1,1,1,0,0,0,0,0,0
952,-118.3452521,34.10157394,2,2,2,0,0,0,0,0,0
353,-118.3452521,34.10157394,2,2,2,0,0,0,0,0,0
641,-118.3675207,34.07605743,1,1,1,0,0,0,0,0,0
632,-118.2834609,33.92370987,1,1,1,0,0,0,0,0,0
551,-118.2836863,33.73874664,1,1,1,0,0,0,0,0,0
893,-118.2836863,33.73874664,1,1,1,0,0,0,0,0,0
718,-118.2840006,34.03657436,1,1,1,0,0,0,0,3,0
19,-118.2840006,34.03657436,1,1,1,0,0,0,0,3,0
427,-118.4577594,34.31379318,1,1,1,0,0,0,0,0,0
346,-118.4577594,34.31379318,1,1,1,0,0,0,0,0,0
605,-118.2503621,34.11942673,1,1,1,0,0,0,0,0,0
120,-118.2613521,34.07639313,1,1,1,0,0,0,0,0,0
222,-118.2613521,34.07639313,1,1,1,0,0,0,0,0,0
31,-118.3023557,34.01083374,1,1,1,0,0,0,0,0,0
788,-118.3023557,34.01083374,1,1,1,0,0,0,0,0,0
566,-118.2541042,33.93779373,1,1,1,0,0,0,0,0,0
791,-118.2541042,33.93779373,1,1,1,0,0,0,0,0,0
297,-118.2434021,34.00391388,1,1,1,0,0,0,0,0,0
183,-118.2575028,34.01480484,1,1,1,0,0,0,0,0,0
427,-118.2575028,34.01480484,1,1,1,0,0,0,0,0,0
281,-118.2916873,33.95767593,1,1,1,0,0,0,0,1,0
598,-118.5338138,34.23921204,1,1,1,0,0,1,1,1,0
31,-118.5338138,34.23921204,1,1,1,0,0,1,1,1,0
161,-118.2005131,34.0285759,1,1,1,0,0,0,0,0,0
98,-118.2005131,34.0285759,1,1,1,0,0,0,0,0,0
581,-118.2848779,33.92733383,1,1,1,0,0,0,0,0,0
18,-118.2738927,33.9356041,1,1,1,0,0,1,1,1,0
396,-118.2174741,34.07868576,1,1,1,0,0,0,0,0,0
938,-118.2174741,34.07868576,1,1,1,0,0,0,0,0,0
520,-118.3661128,34.2434845,1,1,1,0,0,1,1,1,0
918,-118.2628723,33.79922485,1,1,1,0,0,0,0,4,0
82,-118.2874521,34.09833145,1,1,1,0,0,0,0,0,0
484,-118.3002021,34.00115204,1,1,1,0,0,0,0,0,0
957,-118.3002021,34.00115204,1,1,1,0,0,0,0,0,0
742,-118.4367322,34.18667603,1,1,1,0,1,0,0,1,0
824,-118.4049868,34.20202637,1,1,1,0,0,0,0,0,0
628,-118.4049868,34.20202637,1,1,1,0,0,0,0,0,0
185,-118.2915851,34.01834488,1,1,1,0,0,1,1,1,0
724,-118.2488815,34.04216003,1,1,1,0,0,0,0,0,0
541,-118.2488815,34.04216003,1,1,1,0,0,0,0,0,0
893,-118.2782621,33.96009064,1,1,1,0,0,0,0,0,0
471,-118.2812336,34.06612015,1,1,1,0,0,0,0,1,0
831,-118.2651964,34.00917435,1,1,1,0,1,0,0,1,0
516,-118.2651964,34.00917435,1,1,1,0,1,0,0,1,0
177,-118.2714821,34.05800629,1,1,1,0,0,1,1,2,0
873,-118.2879221,33.73785782,1,1,1,0,0,0,0,0,0
20,-118.3461232,34.12982941,1,1,1,0,0,1,1,1,0
736,-118.4836922,34.21773529,1,1,1,0,0,0,0,1,0
555,-118.3877097,34.17940521,1,1,1,0,0,0,0,3,0
40,-118.3971012,34.23684311,1,1,1,0,0,0,0,1,0
616,-118.4516662,34.2259407,1,1,1,0,0,1,1,1,0
345,-118.5347222,34.20838547,1,1,1,0,0,1,1,1,0
657,-118.3691023,34.0361824,1,1,1,0,0,1,1,1,0
897,-118.3691023,34.0361824,1,1,1,0,0,1,1,1,0
804,-118.5098322,34.22852325,1,1,1,0,1,0,0,3,0
734,-118.3703922,34.21649933,1,1,1,0,1,0,0,1,0
579,-118.2959021,33.96001434,1,1,1,0,0,0,0,1,0
229,-118.2959021,33.96001434,1,1,1,0,0,0,0,1,0
336,-118.3642394,34.21579742,1,1,1,0,1,0,0,1,0
966,-118.2754335,33.9824028,1,1,1,0,0,1,1,1,0
391,-118.4138223,34.19036865,1,1,1,0,0,0,0,1,0
34,-118.4138223,34.19036865,1,1,1,0,0,0,0,1,0
54,-118.3877922,34.18666458,1,1,1,0,0,0,0,2,0
75,-118.4465488,34.19171906,1,1,1,0,1,0,0,1,0
810,-118.4465488,34.19171906,1,1,1,0,1,0,0,1,0
590,-118.2237922,34.05346298,1,1,1,0,0,0,0,0,0
62,-118.2834609,33.92370987,1,1,1,0,0,0,0,0,0
247,-118.2811058,33.98231888,1,1,1,0,0,0,0,0,0
596,-118.2983162,34.10176468,1,1,1,0,0,0,0,0,0
623,-118.3011521,33.79472351,1,1,1,0,0,0,0,0,0
658,-118.3011521,33.79472351,1,1,1,0,0,0,0,0,0
933,-118.2809067,33.9519043,1,1,1,0,0,0,0,1,0
161,-118.2980322,33.98911667,1,1,1,0,0,0,0,0,0
508,-118.2980322,33.98911667,1,1,1,0,0,0,0,0,0
90,-118.27747,34.02589035,1,1,1,0,0,1,1,1,0
633,-118.27747,34.02589035,1,1,1,0,0,1,1,1,0
802,-118.2827507,34.00734711,1,1,1,0,0,0,0,3,0
523,-118.2830552,33.89274597,1,1,1,0,0,1,1,1,0
201,-118.2830552,33.89274597,1,1,1,0,0,1,1,1,0
578,-118.2915391,33.99678803,1,1,1,0,0,0,0,1,0
845,-118.2915391,33.99678803,1,1,1,0,0,0,0,1,0
626,-118.2754221,34.04972458,2,2,2,0,1,1,1,2,0
835,-118.2754221,34.04972458,2,2,2,0,1,1,1,2,0
211,-118.3723021,34.02420425,2,1,1,0,0,1,1,2,0
909,-118.2586054,34.09198894,1,1,1,0,0,0,0,0,0
444,-118.5534524,34.1739747,1,1,1,0,1,0,0,2,0
181,-118.3472221,34.03251648,1,1,1,0,0,0,0,1,0
529,-118.3472221,34.03251648,1,1,1,0,0,0,0,1,0
749,-118.3774122,34.16808319,1,1,1,0,0,1,1,1,0
641,-118.3933908,34.17938701,1,1,1,0,0,1,1,2,0
95,-118.3933908,34.17938701,1,1,1,0,0,1,1,2,0
133,-118.2734033,34.05279541,1,1,1,0,0,0,0,1,0
987,-118.4200414,34.01180267,1,1,1,0,0,1,1,1,0
967,-118.5317022,34.20118332,1,1,1,0,1,0,0,6,0
442,-118.5317022,34.20118332,1,1,1,0,1,0,0,6,0
185,-118.2827064,34.00035858,1,1,1,0,0,0,0,5,0
753,-118.2827064,34.00035858,1,1,1,0,0,0,0,5,0
561,-118.276986,34.06336975,1,1,1,0,0,0,0,0,0
572,-118.4418445,34.0438385,1,1,1,0,0,0,0,0,0
853,-118.4418445,34.0438385,1,1,1,0,0,0,0,0,0
760,-118.2542521,33.93826675,1,1,1,0,0,0,0,1,0
531,-118.2542521,33.93826675,1,1,1,0,0,0,0,1,0
483,-118.1757917,34.06889343,1,1,1,0,0,1,1,3,0
544,-118.5577367,34.17276382,1,1,1,0,1,0,0,3,0
801,-118.5577367,34.17276382,1,1,1,0,1,0,0,3,0
886,-118.3484652,34.03842163,1,1,1,0,0,0,0,0,0
796,-118.2819451,34.05487824,1,1,1,0,0,0,0,1,0
89,-118.2976314,34.08356476,1,1,1,0,0,0,0,2,0
578,-118.2976314,34.08356476,1,1,1,0,0,0,0,2,0
167,-118.3987122,34.24095535,1,1,1,0,1,0,0,4,0
457,-118.1903339,34.09431076,1,1,1,0,1,0,0,1,0
659,-118.1903339,34.09431076,1,1,1,0,1,0,0,1,0
283,-118.4357506,34.26669312,1,1,1,0,0,0,0,0,0
102,-118.4357506,34.26669312,1,1,1,0,0,0,0,0,0
987,-118.6148022,34.24265671,1,1,1,0,0,0,0,1,0
286,-118.6148022,34.24265671,1,1,1,0,0,0,0,1,0
11,-118.5448122,34.20301437,1,1,1,0,0,0,0,0,0
870,-118.1925621,34.04338455,1,1,1,0,0,0,0,0,0
20,-118.1925621,34.04338455,1,1,1,0,0,0,0,0,0
627,-118.2376911,34.06361389,1,1,1,0,0,0,0,0,0
332,-118.2376911,34.06361389,1,1,1,0,0,0,0,0,0
988,-118.2399636,34.02313995,1,1,1,0,0,0,0,0,0
994,-118.2438144,34.06055832,1,1,1,0,0,0,0,0,0
873,-118.2879221,33.73784638,1,1,1,0,0,1,1,1,0
37,-118.4199821,34.02327347,1,0,0,0,1,0,0,1,0
114,-118.3891289,34.02898026,1,0,0,0,0,0,0,1,0
241,-118.421233,34.09560776,1,0,0,0,0,1,1,1,0
833,-118.2622247,34.05852509,1,1,1,0,0,0,0,1,0
370,-118.2351393,34.06147385,1,0,0,0,0,0,0,0,0
846,-118.2351393,34.06147385,1,0,0,0,0,0,0,0,0
773,-118.2329346,34.13098145,1,1,1,0,0,1,1,1,0
919,-118.4784837,33.99322891,1,0,0,0,0,0,0,1,0
667,-118.2732652,34.09161758,1,0,0,0,0,1,1,1,0
395,-118.2695421,33.93606186,1,0,0,0,0,0,0,1,0
307,-118.2878412,34.00642777,1,0,0,0,0,0,0,0,0
270,-118.2878412,34.00642777,1,0,0,0,0,0,0,0,0
576,-118.5907788,34.26449585,1,0,0,0,0,0,0,1,0
931,-118.5907788,34.26449585,1,0,0,0,0,0,0,1,0
611,-118.3396921,34.08526611,1,0,0,0,1,0,0,2,0
591,-118.3396921,34.08526611,1,0,0,0,1,0,0,2,0
598,-118.2959172,34.00239182,1,0,0,0,0,0,0,0,0
570,-118.4249022,34.14696503,1,1,1,0,0,1,1,1,0
140,-118.4249022,34.14696503,1,1,1,0,0,1,1,1,0
463,-118.2594422,34.03182602,1,1,1,0,0,1,1,1,0
636,-118.3041821,34.05583572,1,0,0,0,0,0,0,0,0
24,-118.3052986,34.07626343,1,0,0,0,0,1,1,1,0
492,-118.4464804,33.98895645,1,0,0,0,0,0,0,0,0
867,-118.3089722,33.9891243,2,0,0,0,0,1,1,2,0
216,-118.3089722,33.9891243,2,0,0,0,0,1,1,2,0
867,-118.2916322,34.05496597,1,0,0,0,0,0,0,0,0
657,-118.2916322,34.05496597,1,0,0,0,0,0,0,0,0
225,-118.3397117,34.06894684,1,0,0,1,0,0,0,1,1
906,-118.3397117,34.06894684,1,0,0,1,0,0,0,1,1
649,-118.426037,34.24211884,1,0,0,0,0,0,0,0,0
697,-118.426037,34.24211884,1,0,0,0,0,0,0,0,0
791,-118.3580521,33.99715042,1,0,0,0,0,0,0,0,0
93,-118.3133378,34.26254654,1,0,0,0,0,0,0,0,0
673,-118.3386092,34.08654785,1,0,0,0,0,0,0,0,0
476,-118.3386092,34.08654785,1,0,0,0,0,0,0,0,0
341,-118.3690331,34.04347992,1,0,0,0,0,0,0,0,0
383,-118.2865787,33.91640854,1,0,0,0,0,0,0,1,0
26,-118.3962092,34.0249176,1,0,0,0,0,0,0,2,0
193,-118.2915821,34.03751373,1,1,1,0,0,1,1,1,0
62,-118.3712556,33.97735214,1,1,1,0,0,0,0,1,0
645,-118.3712556,33.97735214,1,1,1,0,0,0,0,1,0
962,-118.3078782,34.06769562,1,1,1,0,0,1,1,2,0
884,-118.3078782,34.06769562,1,1,1,0,0,1,1,2,0
720,-118.2169721,34.03228378,1,1,1,0,0,1,1,1,0
144,-118.2434221,34.06351471,1,0,0,0,0,1,1,12,0
514,-118.6060022,34.21967316,2,0,0,0,0,1,1,1,0
783,-118.2586779,33.93099594,1,0,0,0,1,0,0,1,0
273,-118.2586779,33.93099594,1,0,0,0,1,0,0,1,0
927,-118.3090121,33.97090912,1,0,0,0,0,0,0,0,0
141,-118.2784321,33.94373322,2,1,1,0,1,0,0,1,0
774,-118.2463625,34.04111862,1,0,0,0,1,0,0,1,0
338,-118.2463625,34.04111862,1,0,0,0,1,0,0,1,0
383,-118.4116422,34.02470398,1,0,0,0,1,0,0,1,0
369,-118.2791483,34.01306534,1,0,0,0,0,0,0,0,0
658,-118.2631566,33.93831635,1,0,0,0,0,0,0,0,0
826,-118.2631566,33.93831635,1,0,0,0,0,0,0,0,0
577,-118.2738922,33.93565369,1,0,0,0,0,0,0,0,0
836,-118.2782622,33.96008301,3,2,2,1,0,1,1,5,2
699,-118.2653788,33.97385407,1,1,1,0,0,0,0,0,0
758,-118.5407422,34.17066574,1,0,0,0,1,0,0,1,0
486,-118.2865502,33.70740128,1,0,0,0,0,1,1,1,0
856,-118.2783322,33.9746666,1,0,0,0,0,0,0,0,0
925,-118.2783322,33.9746666,1,0,0,0,0,0,0,0,0
59,-118.4129446,34.29136276,1,0,0,0,0,0,0,0,0
157,-118.2733821,34.08294678,1,0,0,0,1,0,0,1,0
449,-118.3002721,33.96176148,1,0,0,0,0,1,1,2,0
872,-118.3442121,34.05033493,2,0,0,0,1,0,0,5,0
627,-118.4486299,34.1757431,1,0,0,0,0,1,1,1,0
573,-118.4486299,34.1757431,1,0,0,0,0,1,1,1,0
414,-118.5111601,34.23581314,1,0,0,0,0,1,1,2,0
45,-118.4571816,34.19391632,1,0,0,0,0,0,0,2,0
18,-118.4571816,34.19391632,1,0,0,0,0,0,0,2,0
655,-118.4574822,34.22829437,1,0,0,0,1,0,0,1,0
144,-118.3782963,34.06009293,1,0,0,0,0,0,0,1,0
22,-118.3782963,34.06009293,1,0,0,0,0,0,0,1,0
929,-118.2751232,33.77594757,1,0,0,0,0,0,0,0,0
674,-118.2543621,33.92946625,1,0,0,0,0,0,0,0,0
546,-118.2543621,33.92946625,1,0,0,0,0,0,0,0,0
85,-118.5884585,34.19509506,1,0,0,0,1,0,0,2,0
580,-118.4399922,34.17846298,1,0,0,0,0,1,1,1,0
775,-118.4399922,34.17846298,1,0,0,0,0,1,1,1,0
200,-118.5798265,34.2502594,1,0,0,0,0,0,0,0,0
244,-118.5360722,34.21222305,1,0,0,0,0,0,0,0,0
205,-118.2645521,34.03471375,2,0,0,0,0,2,2,3,0
839,-118.2720321,34.01317596,1,0,0,0,0,0,0,1,0
339,-118.4485822,34.30859757,1,0,0,0,0,0,0,0,0
548,-118.2770482,34.0206337,1,0,0,0,0,1,1,1,0
83,-118.5323522,34.2286644,1,0,0,0,0,1,1,1,0
954,-118.5323522,34.2286644,1,0,0,0,0,1,1,1,0
830,-118.2825016,34.00375748,1,0,0,0,0,0,0,1,0
519,-118.2825016,34.00375748,1,0,0,0,0,0,0,1,0
471,-118.304592,33.99689865,1,0,0,0,0,1,1,1,0
816,-118.2565421,34.01394272,1,0,0,0,0,0,0,0,0
892,-118.2737438,34.08332825,1,0,0,0,0,0,0,1,0
478,-118.2811493,34.03853989,1,0,0,0,0,0,0,0,0
566,-118.2518092,34.04431152,1,0,0,0,0,0,0,0,0
563,-118.269401,33.97470474,1,0,0,0,0,0,0,0,0
533,-118.269401,33.97470474,1,0,0,0,0,0,0,0,0
266,-118.2696462,34.00683975,1,0,0,0,0,0,0,0,0
925,-118.5011822,34.20123673,1,0,0,0,1,0,0,3,0
845,-118.2938362,34.09085465,1,0,0,0,0,0,0,1,0
297,-118.2938362,34.09085465,1,0,0,0,0,0,0,1,0
633,-118.2132174,34.0736618,1,0,0,0,0,0,0,1,0
140,-118.2132174,34.0736618,1,0,0,0,0,0,0,1,0
145,-118.2673813,34.05623627,1,0,0,0,1,0,0,1,0
5,-118.2691021,34.02852631,2,0,0,0,0,2,2,2,0
274,-118.2565225,33.98156738,1,0,0,0,0,0,0,2,0
773,-118.2565225,33.98156738,1,0,0,0,0,0,0,2,0
309,-118.2899786,33.96781158,1,0,0,0,1,0,0,1,0
687,-118.2899786,33.96781158,1,0,0,0,1,0,0,1,0
704,-118.2826321,33.94377518,1,0,0,0,0,1,1,1,0
249,-118.2826321,33.94377518,1,0,0,0,0,1,1,1,0
74,-118.2714791,34.05993271,1,0,0,0,0,0,0,0,0
668,-118.2659811,34.04548645,1,0,0,0,0,0,0,0,0
284,-118.2650222,34.11106491,1,0,0,0,0,0,0,0,0
538,-118.3182518,34.01066589,1,0,0,0,0,0,0,1,0
293,-118.3182518,34.01066589,1,0,0,0,0,0,0,1,0
566,-118.2818021,34.02665329,1,0,0,0,0,0,0,0,0
